author,message
Moonchild,"This woman is a disgrace! Her arrogant attitude should not go unpunished. She has disrespected both the Chair @Gray Lawrence - exactly!! Why is he keeping so quiet & allowing her to get away with all this??? Looks like she is getting legal advice on the side "@Suade - yes of course "@Suade - the DA is non-racial @nxumalog - so true! 🙂 "@Suade - yes they have done their thing @Ricky Finlay When you are politically connected & part of the patronage network you are made for life. You don't have to have any education or intelligence. Destruction & theft will follow naturally @Suade - Removing BEE does not help white people nor does it help poor black people. It only favours the Black political elite. To grow a country you need to take State control out of business "@Suade - The DA is the only non-racial party & are pro growing the country so that ALL people benefit
Vusumuzi G Khambane,"Aaag this is a waste of time. Mr chairperson LET ME INVOKE
Ishaad Mohammed,she has someone from her legal team in the room
Kenneth Rooibaard,The Truth Dudu Truth please and it will set you free
Amen Zwane,This person ...HHay :elbowcough::elbowcough::elbowcough::elbowcough::elbowcough: I doubt she`ll found that file🤕🤕 😴😴😴Dudu is boring🚮
Salty Crack,Why bother giving Dudu the page numbers as her reply will always be the same "Gavin Watson died in the early hours of 26 August 2019 Dudu is going to Jail for a very long time Playing the Race Card Zondo breathing hard now Zondo is hungry
Ryan b,I'm afraid dudu you will be arrested as soon as testimony is complete and your self isolation period is done. There is enough objective evidence to convict this later. only zondo report is outstanding and chair is only ensuring that he's report is not taken on review. BOOM! Watson knew why he did what he did.. accused no 1 It's all about functional corruption. #Zille for president uBaba is now asking for other R150k from dudu on the phone Can't commission afford courier service... R800 million later... Zuma has grade 3 self taught Let it all out kate Nail her Kate! @Gordon Neftd I'd rather have this commission to expose the rot as oppose to R1 Billion going to #Sodi #Myeni #Zuma Again dudu receiving instructions from her lawyers. Zondo needs a Break again VIVA HERMAN MASHABA VIVA!! #Action SA Yes dudu so there is no connection error. she turning off the screen Finish her adv hofmeyr WOW WOW WOW the use of SSA Dudu learned from number 1 tsotsi ZUMA!! yes adv hofmeyr keep DCJ honest... absolutely charming NO NO Sorry...police don't just obtain a search warrant for no reason. even then you obstructed SAPS.. Eish... you can't have it both ways.. answer or not. Why is the chair permitting this..? :dothefive::dothefive:Stop dudu stop. what has this got to do with the question Zondo wants to go for lunch...:elbowcough:
sweetboy gwazela,Zondo nailed himself for allowing DUDu not to answer certain questions dudu is calling zuma now she is abusing the privilladge Nene and Mahlobo are in the soup too hahaha JUST RESPOND TO THE QUESTIONS MAN THIS HAS NOTHING TO DO BEING A BLACK FEMALE.....ANSWER THE DAM QUESTIONS ZONDO MUST REPREMAND HER TO ANSWER SOME QUESTIONS HOFMAYER WITH THAT CUTE SMILE.....DRILLING DUDU NICELY
Abel Ntshabele,I bed she is wired... 👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀 checkmate.... signature 📝📝📝📝📝📝📝signature checkmate✏️✏️✏️✏️✏️✏️✏️✏️✏️✏️✏️✏️✏️✏️✏️✏️✏️✏️✏️
J,Ag no man! I'm not going to sit here the whole day listening to this nonsense Ag no man! I'm not going to sit here the whole day listening to this nonsense """Chairperson may I not respond to this question so that I don't incriminate myself"""
Bulelani ishmael Busakwe,she will talk this one phez kwakhe hofmayer now she exosted udiniwe ngk uyazi Ivan imlindile phandle
BUMNANDi,One of the reasons this commission exists is so that implicated individuals can be given a chance to defend themselves. Dudu Myeni is not doing that. She could be digging herself a hole.
Vuyani Mata,kate hofmayor is a nkokheli
Yusuf Khan,this is really irritating
lutho dinisile,"Just got here "Dudu's laptop has been confisticated Dudu not being here physically is such an inconvinience "@ALTA I DONT KNOW WHY PEOPLE ARE FIGHTING HERE "3 days of NOthing @Sipe solombela SHE'S BEEN SAYING IT FOR THE PAST 2 DAYS I like it when Kate laughs she laughs again she is going to drop a bomb "Kate is laying all of it on the table What Police information is this? @Jonny Dreyer Kate 5- Dudu 0 @Cruda Bex Watson died tjooo that's a lot of monet for suvuillance "today she is not answering anything oh she declares a pen but not the security installation "WELL ALL UNDERSTAND LOL what was that with Kate Kate doesnt waste Time "She did say no one gets into her premises without her permission "I GO AWAY FOR A MINUTE AND I COME BACK TO A ""YES"". WHAT HAPPENED?" "@kevindbn007 oh LOl "@Setjhaba Mofokeng lol they has actually hidden the case files "Hawks were soft on her too "I knew the ""safe"" question would come back to bite her later" Yey Dudu is powerful and scary "votske ke @Esther Lebogang LOL and just press play after every question "@Thobani Africa that's the rule "monster of a director this one With pleasure... "@Sherwin Peters for as long as she can "race card again am i the only one who cant hear her? "rhaaaa uyakaka lo mama @Phakamile Khuzwayo where in CPT are you? But we could skip some follow up questions if she didnt answer the first one She will blow up now LOL yhoooo Kate serving us facts. "the letter is not there @Mbuso Ndlovu sisigebenga lo sisi She shouldnt be allowed to talk "If that;s Zondo's breathing THE COMMENTS GO SO FAST WHEN SHE STARTS TALKING "@Nande Sikenjana ITS SO ANNOYING
Lis Will,May Ms Myeni's smiles right now last her a long time. She may feel powerful in defying justice and truth but this cannot last. Every thought and action has an equally measurable reaction. Is the tea break not over?
Phila Tshotyana,lock her up
Valerio Manzini,This woman should just go to jail
Regina Fourie,Always the exact same old answer! Can someone please inform me what is her standard answer because suddenly it slipped my mind?
Mazda MJ,Mrs Myeni .. Are you wearing spectacles ?
moegammat africa,"More than you could chew! With money of the people? Don’t let SA disown you! You don’t need respond
Ndivhuwo Nemarimila,I cant do this to my self. im giong to watch peppa pig now. this is crazy
Derrick January,Dudu has a earpiece in her right ear. Her challenge is to follow the line of questions and receiving instructions at the same time.
nxumalog,Is there any question that will be answered here? "If I hear the word phrase ""May I not respond...........incriminate myself""I am going to vomit" Can they get a forensic to check if it's her signature @Gray Lawrence 🤣🤣🤣🤣🤣 hai bo kuyanyanyisa
Lalitha C,There you go Max Hurrel another song 🤣🤣🤣🤣🤣🤣🤣🤣 Max Hurrell come see here 😂😂😂😂😂😂😂😂 Our Katie is on 🔥🔥🔥🔥🔥🔥 "GUILTY
Papi Letsatsi,"I trust you Kate with all my heart and mind... so humble as always
mbhurhi ya ntshava Baloyi,dudu what's wrong with u beautiful advocate kate hofmeyer
jonathan killow,my I not respond chair chairperson so i don't incriminate myself my I not respond chair chairperson so i don't incriminate myself my I not respond chair chairperson so i don't incriminate myself
Nemabubuni Geoffrey,ZONDO COMMISSION IS NECESSARY TO STOP CIVIL WAR... WHEN THESE PEOPLE GOT ARRESTED MANY OF US WILL SEE THEIR ARREST JUSTIFIED🤐🍿🤐🤐🤭😄🤪😝 "REMEMBER "HOFMEYER IS DANGEROUS "Hofmeyer is killing her now "THIS IS AN OPEN CASE "ZONDO COMMISSION IS JUST A TRAP... KNOW THAT Mis Meyeni is being exposed on a public platform IF YOU WANT TO KILL A POLITICAL GIANTS YOU NEED TO FIGHT THEM IN THE PUBLIC... 😜🤪😜🤪🍿🍿🍿🍿 IF YOU WANT TO KILL A POLITICAL GIANTS YOU NEED TO FIGHT THEM IN THE PUBLIC... 😜🤪😜🤪🍿🍿🍿🍿
el bono,Sy sal pragtig lyk met n oranje doek by haar oranje overalls @Manelisi mnguni​ ...Its more than her education "THey will have to build a new ""ROBBIN ISLAND"" to make enough room for all he ANC comrades. EFF should get their own island too." The Devil is pinching washers
Ephraim Ubisi,wasting time mhani lweyi iwodelela
Natie Mgcina,It a zulu word Hawks hawks It 15 min
Peet Venter,@J It's actually a great session as we learn how she fits into the scheme. With no obstruction the evidence leader gets to place damming evidence to the Chair which he has to find in favour of.
M K,Dudu I chose not to answer it wasnt me she is being misled.... Dudu I give up can the privilege not to answer be limited to 15 000....🤔
Tsepang R,her problem is she thinks she's frustrating adv Hofmeyr yet she's only sabotaging herself 😂
Thabo Mokoaleli,Let them lock Dudu Myeni period
Awdi Maharaj,Why does Dodo even bother looking at or for a document? She responded yesterday by saying she does not have a safe....THIEF Now she wants to know who is MR Y Apartheid may have been legal but it was NOT ethical... Dudu here is neither Ethical NOR Legal... a truly sad state of affairs 🤣🤣🤣🤣🤣 "If the white woman was presented with a search and seizure warrant
Freddie Van Rhyn,By not responding she is admitting her quilt. if it is not true why not give her version of it. Kate Hofmeier is getting it all out in the open
Zenobia Gillion,"one thing is certain seems to be her signature 😂😂the Commission is unfazed textbook "Boom
ralitza Gawises,Kate 🔥🔥🔥
Nathi Tshabalala,"Dudu Myine
bele phuluphedziso,Am i late ? ... wat did i miss? May i not answer ... Mr-x
tebello motaung,Dudu your ego will put you deep down in jail for the rest of your life.
Nkosikhona Ginya,shes being handed over like that its high security for crimininals shes stilll going to answer.. @SABC News sound
Mogamat Yusuf Martin,interesting times just answer the question she is already in trouble yep Zintle she is on fire 🔥💯 her not answering is making her look guilty already
Moagi Ngwenya,yes @yolo just listen to the evidenced
Lethu Zwane,this woman wasting time jst lock her finish and klaar:elbowcough: yoh dudu she's lying maaan come on dudu jerrrr
Kwezic Mnqanqeni,"""May I not respond chairperson so that I don't incriminate myself"" #MyeniStateCapture 🤥"
